,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
1698,CU,2024-06-03,81.4,-2.28,5.31,"Wheeler, Zack",686217,554430,,ball,,,,,11,"Sal Frelick grounds out, first baseman Bryce Harper to pitcher Zack Wheeler.",R,L,R,PHI,MIL,B,,,0,0,2024,0.68,-0.93,-1.49,2.45,,,,2,4,Top,,,,,592663,,,0.4674716535581717,-118.5501442785149,2.0038078897885923,6.336296475000538,23.405059980303324,-41.5863176468818,2.8,1.35,,,,82.0,2708,6.8,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.75,,,,,,,,28,1,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,59,0.0,0.015,,
1699,FF,2024-06-03,94.9,-2.08,5.18,"Wheeler, Zack",642715,554430,strikeout,swinging_strike,,,,,1,Willy Adames strikes out swinging.,R,R,R,PHI,MIL,S,2.0,,3,2,2024,-0.84,1.32,-0.6,3.08,,,,1,4,Top,,,,,592663,,,5.8680712554891725,-138.19132177246223,-2.8532545729831456,-12.113725601745973,29.857312799223426,-14.774420747275569,3.44,1.72,,,,97.0,2453,7.4,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.14,,0.0,0.0,1.0,0.0,0.0,,27,6,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,226,0.018,-0.21,74.86443,7.43024
1700,FF,2024-06-03,95.3,-2.09,5.23,"Wheeler, Zack",642715,554430,,ball,,,,,12,Willy Adames strikes out swinging.,R,R,R,PHI,MIL,B,,,2,2,2024,-0.74,1.32,1.55,3.0,,,,1,4,Top,,,,,592663,,,11.421391142783072,-138.283390778556,-3.1964086728195755,-12.064842317062867,30.940441723292206,-14.702563233848194,3.34,1.72,,,,97.0,2558,7.4,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.1,,,,,,,,27,5,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,227,0.0,0.068,,
1701,FS,2024-06-03,86.7,-2.14,5.26,"Wheeler, Zack",642715,554430,,ball,,,,,13,Willy Adames strikes out swinging.,R,R,R,PHI,MIL,B,,,1,2,2024,-0.84,0.51,-0.09,0.9,,,,1,4,Top,,,,,592663,,,6.772275715086522,-126.05194373686676,-5.408417104820831,-10.31528437149457,23.728150395121823,-25.89167370120117,3.44,1.67,,,,88.7,1546,7.4,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.07,,,,,,,,27,4,Split-Finger,2,0,0,2,0,2,0,2,Standard,Standard,235,0.0,0.027,,
1702,FS,2024-06-03,85.8,-2.23,5.22,"Wheeler, Zack",642715,554430,,swinging_strike,,,,,13,Willy Adames strikes out swinging.,R,R,R,PHI,MIL,S,,,1,1,2024,-0.9,0.5,-0.16,1.48,,,,1,4,Top,,,,,592663,,,6.879186391346433,-124.7953335525943,-3.682433771595629,-10.749214009924415,22.93379756496355,-26.436911466418103,3.44,1.72,,,,87.9,1460,7.4,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.07,,,,,,,,27,3,Split-Finger,2,0,0,2,0,2,0,2,Standard,Standard,236,0.0,-0.039,72.59671,9.06819
1703,FF,2024-06-03,94.7,-2.12,5.25,"Wheeler, Zack",642715,554430,,foul,,,,,1,Willy Adames strikes out swinging.,R,R,R,PHI,MIL,S,,,1,0,2024,-0.63,1.14,-0.38,3.42,,,,1,4,Top,,,,,592663,,,6.049854453567314,-137.84091011637824,-1.689406769283294,-9.301922178405718,29.400477319845628,-17.393493767791306,3.44,1.72,141.0,87.5,67.0,96.6,2486,7.2,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.26,,,,,,,,27,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,224,0.0,-0.032,71.57865,7.3736
1704,FF,2024-06-03,94.6,-2.05,5.27,"Wheeler, Zack",642715,554430,,ball,,,,,14,Willy Adames strikes out swinging.,R,R,R,PHI,MIL,B,,,0,0,2024,-0.52,1.06,1.53,2.28,,,,1,4,Top,,,,,592663,,,10.709862250219816,-137.40797339163748,-4.527745074886685,-9.009459855003923,30.511460989848,-17.949703163612728,3.49,1.72,,,,96.3,2395,7.3,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.16,,,,,,,,27,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,225,0.0,0.025,,
1705,SI,2024-06-03,95.2,-2.06,5.25,"Wheeler, Zack",592885,554430,strikeout,called_strike,,,,,2,Christian Yelich called out on strikes.,R,L,R,PHI,MIL,S,2.0,,3,2,2024,-1.57,0.52,0.0,3.31,,,,0,4,Top,,,,,592663,,,9.121878389944785,-138.37702292203386,-0.5586149800788258,-22.21773185137466,32.46019941723429,-25.651466591526177,3.26,1.66,,,,96.6,2306,7.3,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.22,,0.0,0.0,1.0,0.0,0.0,,26,6,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,225,0.026,-0.299,,
1706,FS,2024-06-03,85.3,-2.11,5.27,"Wheeler, Zack",592885,554430,,ball,,,,,13,Christian Yelich called out on strikes.,R,L,R,PHI,MIL,B,,,2,2,2024,-1.2,0.72,-0.39,1.17,,,,0,4,Top,,,,,592663,,,6.605238288735515,-124.00937817475923,-4.841339373181786,-13.68023092495534,26.325759705624023,-23.910233088989912,3.22,1.66,,,,86.9,1482,7.5,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,52.99,,,,,,,,26,5,Split-Finger,2,0,0,2,0,2,0,2,Standard,Standard,236,0.0,0.096,,
1707,FC,2024-06-03,90.5,-2.2,5.21,"Wheeler, Zack",592885,554430,,foul,,,,,6,Christian Yelich called out on strikes.,R,L,R,PHI,MIL,S,,,2,1,2024,0.25,0.82,0.72,2.68,,,,0,4,Top,,,,,592663,,,6.8921084538842665,-131.6468906922185,-2.1491241690802134,1.3737053678396056,28.395222983607763,-22.420149428397384,3.36,1.66,235.0,100.7,16.0,91.9,2509,7.2,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.3,,,,,,,,26,4,Cutter,2,0,0,2,0,2,0,2,Standard,Standard,208,0.0,-0.062,80.37993,7.90923
1708,FF,2024-06-03,94.0,-2.18,5.42,"Wheeler, Zack",592885,554430,,called_strike,,,,,1,Christian Yelich called out on strikes.,R,L,R,PHI,MIL,S,,,2,0,2024,-0.61,1.13,-0.77,3.23,,,,0,4,Top,,,,,592663,,,5.098126660402777,-136.8961854484373,-2.5116943563941208,-8.843491842727335,30.34124958612384,-17.607394462251857,3.31,1.66,,,,95.6,2350,7.2,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.32,,,,,,,,26,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,225,0.0,-0.058,,
1709,CU,2024-06-03,80.5,-2.22,5.47,"Wheeler, Zack",592885,554430,,ball,,,,,11,Christian Yelich called out on strikes.,R,L,R,PHI,MIL,B,,,1,0,2024,0.96,-0.68,-2.07,3.46,,,,0,4,Top,,,,,592663,,,-1.506735586528257,-117.25020565654216,3.512171998096136,9.138158772551032,21.596361449645336,-39.28274353030712,3.26,1.66,,,,81.2,2670,6.7,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.82,,,,,,,,26,2,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,62,0.0,0.062,,
1710,FF,2024-06-03,93.8,-2.17,5.44,"Wheeler, Zack",592885,554430,,ball,,,,,11,Christian Yelich called out on strikes.,R,L,R,PHI,MIL,B,,,0,0,2024,-0.76,1.05,-0.73,4.3,,,,0,4,Top,,,,,592663,,,5.5226033665068455,-136.58720195373243,0.4564529984571507,-10.722316369840136,29.842333648819007,-19.28076878195101,3.22,1.66,,,,95.6,2344,7.3,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.2,,,,,,,,26,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,226,0.0,0.034,,
1711,SI,2024-06-03,95.1,-2.03,5.26,"Wheeler, Zack",661388,554430,strikeout,swinging_strike,,,,,2,William Contreras strikes out swinging.,R,R,R,PHI,MIL,S,2.0,,2,2,2024,-1.16,0.67,-0.11,3.19,687401.0,663368.0,,2,3,Top,,,,,592663,,,7.759552009545549,-138.29311125798063,-1.2563908626677134,-16.599136757248115,30.96221634513728,-23.52122172003824,3.46,1.69,,,,96.6,2368,7.2,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.3,,0.0,0.0,1.0,0.0,0.0,,21,5,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,220,0.064,-0.45,71.75541,6.00338
1712,CU,2024-06-03,82.2,-2.14,5.22,"Wheeler, Zack",661388,554430,,blocked_ball,,,,,14,William Contreras strikes out swinging.,R,R,R,PHI,MIL,B,,,1,2,2024,0.71,-0.96,0.75,0.41,687401.0,663368.0,,2,3,Top,,,,,592663,,,5.26166035584744,-119.59052368817856,-2.487536832239408,5.707957571924627,24.174219636528377,-41.06551068234797,3.46,1.64,,,,83.4,2762,7.2,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.32,,,,,,,,21,4,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,53,0.0,0.055,,
1713,FF,2024-06-03,95.9,-1.95,5.35,"Wheeler, Zack",661388,554430,,swinging_strike,,,,,3,William Contreras strikes out swinging.,R,R,R,PHI,MIL,S,,,1,1,2024,-0.71,1.3,0.43,3.11,687401.0,663368.0,,2,3,Top,,,,,592663,,,8.0275954048674,-139.36533421128894,-3.2458563485626777,-11.108843988867934,33.866715776430084,-14.786416861697798,3.46,1.69,,,,97.2,2592,7.3,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.24,,,,,,,,21,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,229,0.0,-0.143,66.63081,5.71581
1714,SI,2024-06-03,94.0,-2.1,5.19,"Wheeler, Zack",661388,554430,,swinging_strike,,,,,11,William Contreras strikes out swinging.,R,R,R,PHI,MIL,S,,,1,0,2024,-1.32,0.67,-0.94,3.04,687401.0,663368.0,,2,3,Top,,,,,592663,,,6.030268930197002,-136.6870068437243,-1.2735907972884877,-17.918303547018777,34.51886175487164,-23.812546992232523,3.46,1.69,,,,94.9,2370,7.2,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.34,,,,,,,,21,2,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,228,0.0,-0.06,68.90906,5.69336
1715,CU,2024-06-03,81.7,-2.15,5.27,"Wheeler, Zack",661388,554430,,ball,,,,,14,William Contreras strikes out swinging.,R,R,R,PHI,MIL,B,,,0,0,2024,0.71,-0.93,1.29,0.89,687401.0,663368.0,,2,3,Top,,,,,592663,,,6.413966712879786,-118.69050931251554,-1.378812080806366,5.248835711398041,25.95556013469476,-40.84339041267951,3.51,1.69,,,,81.8,2798,6.8,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.74,,,,,,,,21,1,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,50,0.0,0.041,,
1716,CU,2024-06-03,81.1,-2.2,5.29,"Wheeler, Zack",668930,554430,grounded_into_double_play,hit_into_play,,,,,13,"Brice Turang grounds into a double play, pitcher Zack Wheeler to catcher J.  T. Realmuto to first baseman Bryce Harper.   Jake Bauers out at home.    Joey Ortiz to 3rd.    Blake Perkins to 2nd.    Brice Turang out at 1st.",R,L,R,PHI,MIL,X,1.0,ground_ball,2,2,2024,0.99,-0.99,-0.33,1.11,641343.0,687401.0,663368.0,0,3,Top,128.6,176.63,,,592663,,,2.300219052808349,-118.00354681434165,-0.7337661699442826,8.70587993882433,24.93776391283664,-41.43282036702806,3.16,1.45,5.0,64.1,-18.0,81.4,2872,6.8,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.72,0.046,0.053,0.0,1.0,0.0,0.0,2.0,20,7,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,54,0.184,-0.504,61.11841,6.94791
1717,SI,2024-06-03,93.8,-2.19,5.19,"Wheeler, Zack",668930,554430,,foul,,,,,8,"Brice Turang grounds into a double play, pitcher Zack Wheeler to catcher J.  T. Realmuto to first baseman Bryce Harper.   Jake Bauers out at home.    Joey Ortiz to 3rd.    Blake Perkins to 2nd.    Brice Turang out at 1st.",R,L,R,PHI,MIL,S,,,2,2,2024,-1.65,0.6,0.25,1.89,641343.0,687401.0,663368.0,0,3,Top,,,,,592663,,,10.191518287722635,-136.07524522321987,-4.121609272542327,-22.84699967722447,32.78435921578568,-23.91894206267204,3.16,1.45,80.0,64.0,82.0,95.1,2359,7.5,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.05,,,,,,,,20,6,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,231,0.0,0.0,72.43073,6.73483
1718,FS,2024-06-03,86.3,-2.12,5.26,"Wheeler, Zack",668930,554430,,foul,,,,,14,"Brice Turang grounds into a double play, pitcher Zack Wheeler to catcher J.  T. Realmuto to first baseman Bryce Harper.   Jake Bauers out at home.    Joey Ortiz to 3rd.    Blake Perkins to 2nd.    Brice Turang out at 1st.",R,L,R,PHI,MIL,S,,,2,2,2024,-1.14,0.66,0.25,1.2,641343.0,687401.0,663368.0,0,3,Top,,,,,592663,,,8.098188445152552,-125.52165276900554,-4.914292303095538,-13.578240871422564,23.0462422972322,-24.39825933068558,3.16,1.45,1.0,36.5,-68.0,88.1,1496,7.2,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.28,,,,,,,,20,5,Split-Finger,2,0,0,2,0,2,0,2,Standard,Standard,244,0.0,0.0,69.79389,7.06717
1719,CU,2024-06-03,82.2,-2.06,5.25,"Wheeler, Zack",668930,554430,,blocked_ball,,,,,14,"Brice Turang grounds into a double play, pitcher Zack Wheeler to catcher J.  T. Realmuto to first baseman Bryce Harper.   Jake Bauers out at home.    Joey Ortiz to 3rd.    Blake Perkins to 2nd.    Brice Turang out at 1st.",R,L,R,PHI,MIL,B,,,1,2,2024,0.99,-0.63,1.03,-0.04,641343.0,687401.0,663368.0,0,3,Top,,,,,592663,,,5.168389748395441,-119.54361045979114,-4.270021257617586,8.430664789581186,23.512498167238828,-37.55294362635752,2.97,1.4,,,,83.4,2835,7.2,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.33,,,,,,,,20,4,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,53,0.0,0.137,,
1720,CU,2024-06-03,81.6,-2.18,5.3,"Wheeler, Zack",668930,554430,,foul,,,,,13,"Brice Turang grounds into a double play, pitcher Zack Wheeler to catcher J.  T. Realmuto to first baseman Bryce Harper.   Jake Bauers out at home.    Joey Ortiz to 3rd.    Blake Perkins to 2nd.    Brice Turang out at 1st.",R,L,R,PHI,MIL,S,,,1,1,2024,0.84,-0.85,-0.48,0.65,641343.0,687401.0,663368.0,0,3,Top,,,,,592663,,,2.229123503557901,-118.91128156600026,-2.3297342214155417,7.620052836607399,21.55117391069861,-40.04082350688772,3.16,1.45,0.0,57.6,-68.0,83.2,2811,7.1,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.37,,,,,,,,20,3,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,59,0.0,-0.133,59.24876,7.11674
1721,FF,2024-06-03,95.3,-2.17,5.3,"Wheeler, Zack",668930,554430,,foul,,,,,11,"Brice Turang grounds into a double play, pitcher Zack Wheeler to catcher J.  T. Realmuto to first baseman Bryce Harper.   Jake Bauers out at home.    Joey Ortiz to 3rd.    Blake Perkins to 2nd.    Brice Turang out at 1st.",R,L,R,PHI,MIL,S,,,1,0,2024,-0.62,1.23,-0.12,3.36,641343.0,687401.0,663368.0,0,3,Top,,,,,592663,,,6.897614891579808,-138.73362542663872,-2.304971135557785,-9.43556358625758,29.22191899247329,-15.865328695760798,3.16,1.45,178.0,81.0,15.0,97.3,2545,7.3,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.23,,,,,,,,20,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,224,0.0,-0.136,66.20744,5.72127
1722,ST,2024-06-03,85.1,-2.35,5.19,"Wheeler, Zack",668930,554430,,blocked_ball,,,,,14,"Brice Turang grounds into a double play, pitcher Zack Wheeler to catcher J.  T. Realmuto to first baseman Bryce Harper.   Jake Bauers out at home.    Joey Ortiz to 3rd.    Blake Perkins to 2nd.    Brice Turang out at 1st.",R,L,R,PHI,MIL,B,,,0,0,2024,0.85,0.23,0.76,0.77,641343.0,687401.0,663368.0,0,3,Top,,,,,592663,,,5.6259883158328,-123.81284460823544,-4.603466691353312,7.725107918444739,23.706360827784103,-29.07430397251284,3.02,1.45,,,,86.2,2566,6.9,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.59,,,,,,,,20,1,Sweeper,2,0,0,2,0,2,0,2,Standard,Standard,66,0.0,0.065,,
1723,FF,2024-06-03,94.6,-2.17,5.29,"Wheeler, Zack",663368,554430,single,hit_into_play,,,,,1,Blake Perkins singles on a sharp line drive to center fielder Johan Rojas.   Jake Bauers to 3rd.    Joey Ortiz to 2nd.,R,L,R,PHI,MIL,X,8.0,line_drive,0,2,2024,-0.45,1.18,-0.3,3.28,,641343.0,687401.0,0,3,Top,136.38,80.1,,,592663,,,5.993541846192907,-137.68688720585587,-2.2427803568089155,-6.99857163838486,30.17092847876228,-16.88299353519473,3.21,1.56,181.0,101.0,9.0,96.4,2510,7.3,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.25,0.674,0.638,0.9,1.0,1.0,0.0,4.0,19,4,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,225,-0.092,1.189,69.58512,6.69127
1724,CU,2024-06-03,80.9,-2.16,5.38,"Wheeler, Zack",663368,554430,,foul,,,,,13,Blake Perkins singles on a sharp line drive to center fielder Johan Rojas.   Jake Bauers to 3rd.    Joey Ortiz to 2nd.,R,L,R,PHI,MIL,S,,,0,2,2024,0.93,-0.95,-0.41,1.12,,641343.0,687401.0,0,3,Top,,,,,592663,,,2.140112633177996,-117.8030225861764,-1.066280432815221,8.265923535750709,22.029006396666382,-40.99877286706428,3.21,1.56,2.0,69.8,-26.0,81.7,2804,6.8,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.71,,,,,,,,19,3,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,53,0.0,0.0,67.4757,8.01084
1725,FF,2024-06-03,94.0,-2.09,5.28,"Wheeler, Zack",663368,554430,,swinging_strike,,,,,1,Blake Perkins singles on a sharp line drive to center fielder Johan Rojas.   Jake Bauers to 3rd.    Joey Ortiz to 2nd.,R,L,R,PHI,MIL,S,,,0,1,2024,-0.59,1.19,-0.67,2.83,,641343.0,687401.0,0,3,Top,,,,,592663,,,5.09726932139443,-136.89155504984646,-3.348611096073184,-8.519746886253063,29.91321686869499,-16.632428163332932,3.21,1.56,,,,95.9,2498,7.3,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.18,,,,,,,,19,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,222,0.0,-0.145,65.68663,6.36125
1726,FF,2024-06-03,94.6,-2.31,5.36,"Wheeler, Zack",663368,554430,,foul_bunt,,,,,2,Blake Perkins singles on a sharp line drive to center fielder Johan Rojas.   Jake Bauers to 3rd.    Joey Ortiz to 2nd.,R,L,R,PHI,MIL,S,,,0,0,2024,-0.84,1.2,-0.16,2.85,,641343.0,687401.0,0,3,Top,,,,,592663,,,7.590827906164166,-137.51498158424263,-3.6085400678600967,-12.286755323265718,30.61902926325697,-16.299448493832134,3.21,1.56,177.0,,,96.2,2517,7.3,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.23,,,,,,,,19,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,228,0.0,-0.09,10.41078,1.06197
1727,ST,2024-06-03,84.0,-2.29,5.24,"Wheeler, Zack",687401,554430,walk,ball,,,,,11,Joey Ortiz walks.   Jake Bauers to 2nd.,R,R,R,PHI,MIL,B,,,3,2,2024,1.05,0.45,-1.71,2.56,,,641343.0,0,3,Top,,,,,592663,,,-0.7692089134155926,-122.41323281546904,-0.722765829007341,10.763550277661992,23.734853719624216,-27.681339779100423,3.26,1.5,,,,84.8,2633,6.7,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.81,,0.689131,0.7,1.0,0.0,0.0,,18,7,Sweeper,2,0,0,2,0,2,0,2,Standard,Standard,69,-0.063,0.435,,
1728,FF,2024-06-03,94.9,-2.14,5.2,"Wheeler, Zack",687401,554430,,foul,,,,,4,Joey Ortiz walks.   Jake Bauers to 2nd.,R,R,R,PHI,MIL,S,,,3,2,2024,-0.76,0.89,-0.65,2.5,,,641343.0,0,3,Top,,,,,592663,,,5.704954720136684,-138.16631786687674,-3.471056706231824,-10.929447978615752,29.50943893323362,-20.192930762513303,3.36,1.55,281.0,86.7,39.0,96.7,2500,7.2,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.29,,,,,,,,18,6,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,232,0.0,0.0,81.08834,7.08501
1729,SI,2024-06-03,93.9,-2.0,5.24,"Wheeler, Zack",687401,554430,,foul,,,,,13,Joey Ortiz walks.   Jake Bauers to 2nd.,R,R,R,PHI,MIL,S,,,3,1,2024,-1.23,0.61,-1.13,2.1,,,641343.0,0,3,Top,,,,,592663,,,5.092342958880495,-136.7563983559216,-3.887141070335961,-16.596156420999684,26.801352790558536,-23.888920842968798,3.36,1.55,,,,96.1,2185,7.2,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.26,,,,,,,,18,5,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,231,0.0,-0.059,84.6681,7.66081
1730,FF,2024-06-03,94.1,-2.1,5.33,"Wheeler, Zack",687401,554430,,called_strike,,,,,5,Joey Ortiz walks.   Jake Bauers to 2nd.,R,R,R,PHI,MIL,S,,,3,0,2024,-0.64,1.06,-0.26,2.3,,,641343.0,0,3,Top,,,,,592663,,,6.312834448621465,-136.96744591487428,-4.655666529044402,-9.305810121793716,26.67922744483432,-17.958824634223184,3.31,1.5,,,,96.3,2550,7.3,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.22,,,,,,,,18,4,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,225,0.0,-0.116,,
1731,FF,2024-06-03,93.4,-2.05,5.26,"Wheeler, Zack",687401,554430,,ball,,,,,14,Joey Ortiz walks.   Jake Bauers to 2nd.,R,R,R,PHI,MIL,B,,,2,0,2024,-0.64,1.29,1.27,1.43,,,641343.0,0,3,Top,,,,,592663,,,10.11189805337829,-135.6615019978682,-7.110219596061072,-10.012333264607417,26.9925390753814,-14.78679562769138,3.31,1.55,,,,95.0,2469,7.1,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.36,,,,,,,,18,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,226,0.0,0.169,,
1732,SI,2024-06-03,94.3,-2.08,5.3,"Wheeler, Zack",687401,554430,,ball,,,,,1,Joey Ortiz walks.   Jake Bauers to 2nd.,R,R,R,PHI,MIL,B,,,1,0,2024,-1.28,0.45,-0.44,3.38,,,641343.0,0,3,Top,,,,,592663,,,7.202779816475471,-137.19553673178325,-0.3133174993456167,-17.77849891522554,28.29998239499825,-26.55610620123251,3.31,1.55,,,,95.8,2238,7.0,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.5,,,,,,,,18,2,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,232,0.0,0.102,,
1733,SI,2024-06-03,93.4,-2.04,5.33,"Wheeler, Zack",687401,554430,,ball,,,,,9,Joey Ortiz walks.   Jake Bauers to 2nd.,R,R,R,PHI,MIL,B,,,0,0,2024,-1.37,0.59,0.53,2.02,,,641343.0,0,3,Top,,,,,592663,,,9.782376693405924,-135.70884794125368,-4.123479354299774,-19.089989218967936,29.04512563716113,-24.109555420560906,3.33,1.5,,,,94.8,2307,7.2,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.35,,,,,,,,18,1,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,230,0.0,0.062,,
1734,ST,2024-06-03,84.9,-2.34,5.31,"Wheeler, Zack",641343,554430,single,hit_into_play,,,,,5,Jake Bauers singles on a sharp line drive to right fielder Nick Castellanos.,R,L,R,PHI,MIL,X,9.0,line_drive,0,1,2024,0.89,0.02,-0.14,2.24,,,,0,3,Top,168.24,81.76,,,592663,,,3.390148797767665,-123.50460979175438,-0.810987211933224,8.288653742519088,27.226854618351695,-32.044052240590304,3.41,1.61,201.0,102.3,12.0,85.3,2534,6.8,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.7,0.937,0.91,0.9,1.0,1.0,0.0,4.0,17,2,Sweeper,2,0,0,2,0,2,0,2,Standard,Standard,70,-0.042,0.436,73.2952,6.8774
1735,FF,2024-06-03,94.6,-2.24,5.46,"Wheeler, Zack",641343,554430,,called_strike,,,,,5,Jake Bauers singles on a sharp line drive to right fielder Nick Castellanos.,R,L,R,PHI,MIL,S,,,0,0,2024,-0.79,1.27,-0.26,2.42,,,,0,3,Top,,,,,592663,,,7.051264195613872,-137.49474261554434,-5.151243155424184,-11.611312042729518,30.61271324608215,-15.059525446104868,3.41,1.56,,,,96.2,2401,7.3,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,53.23,,,,,,,,17,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,230,0.0,-0.033,,
1736,FF,2024-06-03,95.6,-2.03,5.36,"Wheeler, Zack",656555,554430,field_out,hit_into_play,,,,,1,Rhys Hoskins pops out to shortstop Edmundo Sosa.,R,R,R,PHI,MIL,X,6.0,popup,3,1,2024,-0.63,1.16,-0.74,3.07,,,,2,2,Top,114.31,164.42,,,592663,,,4.989642223552784,-139.21471697926614,-3.14412712030741,-9.301710071066706,29.41218051075666,-16.500830266054603,3.57,1.66,105.0,74.3,68.0,98.6,2540,7.8,745569,554430,592663,547180,681082,664761,624641,621311,679032,592206,52.69,0.001,0.0,0.0,1.0,0.0,0.0,3.0,9,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,226,0.01,-0.16,75.53386,7.56151
