,pitch_type,release_speed,release_pos_x,release_pos_z,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis
2375,FF,95.3,-2.08,5.24,,,,,4.0,L,R,S,3,2,-0.63,1.55,-0.43,2.72,,,,1,5,5.8360052557742685,-138.6467377076551,-4.512857619342288,-9.4439352894661,33.17359974288444,-11.42510073914067,3.64,1.78,2378.0,7.1,53.37,35,6,4-Seam Fastball,222.0
2376,FF,95.1,-2.05,5.26,,,,,4.0,L,R,S,3,1,-0.81,1.33,-0.29,2.38,,,,1,5,6.515719864052875,-138.32040126664847,-4.943302829975908,-11.82746316714081,31.33364546269433,-14.245804382249224,3.64,1.78,2423.0,7.1,53.42,35,5,4-Seam Fastball,224.0
2377,SI,95.4,-2.09,5.23,,,,,7.0,L,R,S,3,0,-1.67,0.76,-0.73,1.73,,,,1,5,7.448148237076469,-138.58124654983135,-5.273452312428525,-23.253063333593072,34.378786116869875,-21.36897659870868,3.71,1.79,2311.0,7.0,53.53,35,4,Sinker,232.0
2378,FF,93.3,-2.13,5.32,,,,,12.0,L,R,B,2,0,-0.75,1.47,0.41,4.09,,,,1,5,8.321108867520802,-135.52697633929407,-0.560634200564219,-11.115291676532232,32.33827015343351,-14.265535175755751,3.64,1.8,2350.0,7.3,53.22,35,3,4-Seam Fastball,227.0
2379,CU,82.5,-2.18,5.34,,,,,13.0,L,R,B,1,0,0.79,-0.92,-0.43,1.39,,,,1,5,2.463071654323844,-120.02903511990417,-0.6027559359084813,7.071491526815948,25.687637207579733,-41.060568387867455,3.65,1.79,2740.0,6.9,53.6,35,2,Curveball,62.0
2380,CU,81.7,-2.3,5.43,,,,,13.0,L,R,B,0,0,0.64,-0.94,-0.38,1.34,,,,1,5,3.122589268884599,-118.92918773323244,-0.7684905781565402,5.360452581043482,24.763570467367337,-41.15094357520859,3.73,1.78,2722.0,6.9,53.64,35,1,Curveball,55.0
2382,FF,93.7,-2.08,5.26,,,,,11.0,R,R,B,1,2,-0.89,1.34,-0.08,3.74,,,,0,5,7.188120420309354,-136.2633653141446,-1.1290654574511283,-12.663393923652764,32.15978119455885,-15.505894806298368,3.54,1.55,2393.0,6.9,53.57,34,4,4-Seam Fastball,230.0
2384,SI,92.9,-2.11,5.33,,,,,7.0,R,R,S,0,1,-1.55,0.69,-0.4,1.82,,,,0,5,7.8575159695416925,-134.97908562931104,-4.731828196434454,-20.684412246959305,29.816096706875182,-22.93526363912034,3.39,1.54,2252.0,7.0,53.5,34,2,Sinker,226.0
2385,FF,94.2,-2.26,5.41,,,,,8.0,R,R,S,0,0,-0.91,1.23,-0.08,1.79,,,,0,5,7.769531129649618,-136.77553220918455,-6.4466101850419335,-13.182162625167743,32.380972442232085,-15.49278999645383,3.58,1.6,2347.0,7.1,53.4,34,1,4-Seam Fastball,227.0
2386,CU,80.3,-2.17,5.42,,,,,1.0,R,R,S,2,2,0.93,-0.84,-0.66,3.07,,669707.0,,2,4,1.5965078518157323,-117.02463187102296,3.016176764715945,8.399816753032985,19.34860661037588,-40.629473170554725,3.56,1.71,2744.0,6.8,53.74,29,5,Curveball,62.0
2387,FF,95.1,-2.21,5.31,,,,,11.0,R,R,B,1,2,-1.15,1.13,-1.16,3.53,457705.0,,669707.0,2,4,5.416726332267036,-138.40148701485074,-1.5608352040135507,-15.995451037272144,32.49789663325643,-17.52740528710618,3.59,1.72,2402.0,7.1,53.43,29,4,4-Seam Fastball,228.0
2388,SI,94.1,-2.1,5.19,,,,,11.0,R,R,S,1,1,-1.34,0.39,-1.07,3.04,457705.0,,669707.0,2,4,5.737144049516045,-136.95337966157447,-0.7517328648108463,-18.15213907571705,30.228628103725608,-27.258143764504723,3.54,1.69,2236.0,7.0,53.47,29,3,Sinker,228.0
2390,SI,93.5,-2.14,5.23,,,,,6.0,R,R,S,0,0,-1.47,0.47,0.33,2.37,457705.0,,669707.0,2,4,9.784980243032829,-135.8596337634458,-2.7186035357076945,-20.305386972945666,28.327800425410576,-25.906247980682977,3.61,1.71,2362.0,7.3,53.25,29,1,Sinker,229.0
2391,SI,94.2,-2.11,5.29,,,,,11.0,R,R,X,0,0,-1.4,0.51,-0.84,2.9,,457705.0,669261.0,1,4,6.538591218406721,-137.02689418788052,-1.590756670611155,-19.05485925702335,32.08422531113599,-25.68322161071791,3.68,1.69,2255.0,7.3,53.23,28,1,Sinker,225.0
2392,CU,81.2,-2.19,5.42,,,,,11.0,L,R,B,3,2,0.7,-0.72,-1.85,3.1,,457705.0,,1,4,-0.5809779262364795,-118.3561353094485,2.7545578633739454,6.686694561356305,20.665797377508103,-39.66661461524545,3.42,1.6,2695.0,6.8,53.72,27,6,Curveball,66.0
2393,CU,81.1,-2.19,5.45,,,,,4.0,L,R,S,3,1,0.58,-0.77,-0.51,2.28,,457705.0,,1,4,2.6762348622543817,-118.18441890104482,0.9822422475425652,4.921517394311254,22.494328605102435,-39.75053851478442,3.46,1.63,2737.0,6.8,53.74,27,5,Curveball,54.0
2394,FF,94.3,-2.21,5.34,,,,,11.0,L,R,B,2,1,-0.92,1.49,-1.9,3.66,,457705.0,,1,4,2.908676633188084,-137.24360032132657,-1.9888340112668417,-12.25422159592225,32.12732148840757,-13.165608511666884,3.52,1.71,2426.0,7.1,53.37,27,4,4-Seam Fastball,224.0
2395,FS,86.4,-2.23,5.33,,,,,13.0,L,R,S,2,0,-0.89,0.47,-0.77,1.46,,457705.0,,1,4,5.367872968998455,-125.72833733077796,-4.023254016692947,-10.53218629011598,24.532939743117648,-26.6200051743873,3.46,1.61,1692.0,7.1,53.41,27,3,Split-Finger,239.0
2396,FS,85.9,-2.18,5.38,,,,,11.0,L,R,B,1,0,-0.95,0.21,-2.13,2.76,,457705.0,,1,4,2.0660950112129948,-125.08505991555808,-0.3417422163041149,-10.334004744799664,26.65159873717181,-30.162367574773125,3.52,1.67,1616.0,7.2,53.34,27,2,Split-Finger,238.0
2398,SI,94.5,-1.96,5.34,,,,,6.0,R,R,X,1,2,-1.63,0.62,0.48,2.63,,,642133.0,0,4,10.166478018680667,-137.0969045486619,-2.6571525486541447,-22.88643175587312,35.55106401846186,-24.04421942204032,3.43,1.66,2321.0,7.2,53.26,26,4,Sinker,226.0
2399,ST,83.8,-2.24,5.29,,,,,9.0,R,R,S,1,1,1.07,0.15,0.43,1.8,,,642133.0,0,4,4.1177119386202685,-121.8544324026507,-1.7617645691006154,9.344484264958163,30.81090629497613,-30.518654420167348,3.43,1.66,2617.0,6.9,53.59,26,3,Sweeper,67.0
2401,SI,94.2,-2.1,5.32,,,,,7.0,R,R,S,0,0,-1.55,0.56,-0.53,1.94,,,642133.0,0,4,7.639780974748355,-136.93655781378004,-4.366360788958708,-21.170408952931904,31.327884276357462,-24.31578042637579,3.43,1.66,2316.0,7.1,53.44,26,1,Sinker,226.0
2402,FF,93.1,-2.14,5.45,,,,,9.0,L,R,X,1,1,-1.02,1.39,0.36,2.14,,,,0,4,8.795890274406565,-135.072159629144,-5.774929324502222,-14.483360750598832,33.576293585862416,-14.07566483887461,3.57,1.68,2375.0,7.3,53.21,25,3,4-Seam Fastball,223.0
2403,FS,86.7,-2.2,5.3,,,,,13.0,L,R,B,0,1,-1.44,0.44,-0.17,0.9,,,,0,4,7.906185666858219,-125.91634798413362,-5.205738443202411,-16.94437675522821,28.14831484118041,-26.59361061196649,3.57,1.68,1652.0,7.2,53.34,25,2,Split-Finger,244.0
2404,FF,94.9,-2.08,5.35,,,,,9.0,L,R,S,0,0,-1.16,1.24,0.4,2.0,,,,0,4,9.246534207092314,-137.71204092554237,-5.869210896638969,-16.921035485556978,34.05989538103479,-15.268216317374504,3.57,1.68,2463.0,7.3,53.19,25,1,4-Seam Fastball,227.0
2405,SI,94.9,-2.05,5.29,,,,,6.0,R,R,S,1,2,-1.31,0.61,0.66,2.5,,,663698.0,2,3,10.17704659066783,-137.90607688114696,-3.0451519195585144,-18.93728932878624,28.333011059304685,-23.923737262391672,3.28,1.57,2308.0,7.1,53.39,20,4,Sinker,229.0
2406,ST,84.2,-2.19,5.28,,,,,6.0,R,R,S,1,1,1.07,0.39,0.72,2.41,,,663698.0,2,3,4.672333178584995,-122.55371693282784,-1.0699519349590805,9.848370995413989,23.894895924420585,-28.20504717002316,3.25,1.54,2578.0,6.8,53.69,20,3,Sweeper,68.0
2407,ST,84.6,-2.15,5.29,,,,,12.0,R,R,B,0,1,1.0,0.37,1.4,2.41,,,663698.0,2,3,6.3558572281731545,-123.15448445640835,-1.1314699251327085,8.95474182871039,23.684284395466207,-28.418575763022726,3.23,1.54,2619.0,6.9,53.64,20,2,Sweeper,66.0
2408,SI,95.0,-2.08,5.35,,,,,1.0,R,R,S,0,0,-1.37,0.87,-0.53,2.85,,,663698.0,2,3,7.256099578182427,-138.15863194960434,-2.8676573022863594,-19.2158681370076,30.624991277638763,-20.593805233802367,3.25,1.54,2358.0,7.2,53.34,20,1,Sinker,228.0
2409,FF,95.1,-1.97,5.35,,,,,3.0,L,R,X,1,0,-0.97,1.31,0.4,3.13,,,663698.0,1,3,8.56180992810084,-138.26025117702787,-3.1563186695925163,-14.404683281642209,30.91252390630149,-14.822138077147487,3.07,1.5,2416.0,7.3,53.25,19,2,4-Seam Fastball,225.0
2411,SI,94.1,-2.01,5.29,,,,,2.0,L,R,S,0,2,-1.41,0.49,0.21,3.13,,,663698.0,0,3,9.02329437460876,-136.83969709194267,-1.008149717758762,-19.66185043668003,28.8257657808872,-25.940728862324736,3.61,1.69,2363.0,7.1,53.39,18,3,Sinker,226.0
2412,FF,95.2,-1.96,5.37,,,,,1.0,L,R,S,0,1,-0.98,1.29,-0.45,3.37,,,663698.0,0,3,6.469868239740705,-138.51106180505562,-2.5796257854795512,-14.053406177920692,31.62304142882291,-15.23885646420016,3.64,1.78,2338.0,8.6,51.9,18,2,4-Seam Fastball,229.0
2413,FS,85.4,-2.18,5.39,,,,,4.0,L,R,S,0,0,-1.02,0.74,-0.47,2.43,,,663698.0,0,3,6.175391093791803,-124.20941200012228,-2.1766573396724413,-11.817593329047424,25.445622872789475,-24.31978058379233,3.83,1.78,1484.0,7.1,53.38,18,1,Split-Finger,240.0
2414,FF,95.6,-2.02,5.38,,,,,1.0,R,R,B,3,1,-0.78,1.19,-0.72,3.43,,,,0,3,5.254429040485127,-139.23770213194365,-2.252283966820945,-11.318317487334117,30.10314228507488,-16.384391667695446,3.5,1.57,2479.0,7.0,53.5,17,5,4-Seam Fastball,223.0
2415,SI,94.5,-2.21,5.33,,,,,11.0,R,R,B,2,1,-1.38,0.44,-1.98,3.01,,,,0,3,3.7410205080579466,-137.55340359791987,-1.3529160185514535,-18.36151732570877,31.353297315590503,-26.549614211573925,3.53,1.55,2284.0,7.1,53.4,17,4,Sinker,223.0
2416,SI,93.9,-2.11,5.37,,,,,13.0,R,R,B,1,1,-1.47,0.49,-1.55,2.4,,,,0,3,4.802550115914338,-136.63878952525832,-3.013445732963106,-19.474328354246847,33.59972679711621,-25.614072866926367,3.56,1.59,2289.0,7.1,53.4,17,3,Sinker,229.0
2417,SI,93.0,-2.08,5.38,,,,,11.0,R,R,B,0,1,-1.5,0.38,-1.82,2.88,,,,0,3,4.0385737327583495,-135.3227197020693,-1.4030082255737428,-19.24990202502405,33.970850696839804,-27.47250624692956,3.55,1.54,2221.0,7.1,53.4,17,2,Sinker,232.0
2418,ST,85.0,-2.3,5.26,,,,,6.0,R,R,S,0,0,0.74,0.16,0.47,2.35,,,,0,3,5.043704609028566,-123.56472264184715,-0.702854359245082,6.304228947828334,29.019041797585,-30.636424541185207,3.5,1.55,2520.0,6.8,53.73,17,1,Sweeper,70.0
2420,FF,95.4,-2.08,5.27,,,,,11.0,R,R,B,1,2,-0.99,1.29,-0.24,4.29,,,,2,2,7.168964132355476,-138.81705688923208,0.1236525334933333,-14.31866002194434,29.23527906888216,-15.620839474760556,3.58,1.71,2524.0,7.2,53.34,12,5,4-Seam Fastball,224.0
2421,FF,95.3,-2.17,5.31,,,,,11.0,R,R,S,1,2,-0.94,1.36,-1.47,3.65,,,,2,2,3.989797137251411,-138.64963833150958,-1.749375070415542,-13.01401969726628,33.3381072383519,-14.484029466566176,3.54,1.69,2465.0,7.0,53.46,12,4,4-Seam Fastball,226.0
2423,FF,95.2,-2.09,5.33,,,,,1.0,R,R,S,0,1,-0.97,1.33,-0.33,3.1,,,,2,2,6.906586038561705,-138.52652139335066,-3.241557176086604,-13.95562282782954,30.082064333742206,-14.491630120201991,3.54,1.69,2490.0,7.1,53.36,12,2,4-Seam Fastball,226.0
2426,FF,96.1,-2.13,5.4,,,,,1.0,R,R,S,1,2,-0.8,1.32,-0.77,3.19,,,,1,2,5.503247738036516,-139.74464252900836,-3.245132439245192,-11.806249651250477,35.12331838847085,-14.456662511615598,3.68,1.69,2538.0,7.0,53.5,11,4,4-Seam Fastball,228.0
2428,ST,85.1,-2.19,5.29,,,,,8.0,R,R,S,0,1,0.81,-0.17,0.05,2.21,,,,1,2,3.654184466572466,-123.82837602384974,-0.4257930119686295,7.284277439600331,30.143201266707976,-34.02744781457187,3.73,1.67,2753.0,6.8,53.65,11,2,Sweeper,71.0
2430,FF,95.1,-2.15,5.36,,,,,4.0,L,R,X,3,2,-0.68,1.29,-0.29,2.77,,,,0,2,6.497286311234498,-138.34137943315426,-4.083160351189004,-10.18266320606706,32.70908859297662,-14.873338358217802,3.46,1.61,2485.0,7.1,53.41,10,6,4-Seam Fastball,222.0
2431,FC,89.8,-2.25,5.29,,,,,13.0,L,R,B,2,2,0.13,0.36,-0.17,1.41,,,,0,2,4.920307032321453,-130.66991524484283,-4.440580533372512,0.5139103387030531,27.1240711535522,-27.29324347888524,3.48,1.67,2569.0,6.9,53.58,10,5,Cutter,192.0
2432,FF,95.1,-2.11,5.44,,,,,2.0,L,R,S,2,1,-1.27,1.35,0.14,3.07,,,,0,2,8.852172362219171,-138.07036710667745,-3.5692080574257674,-18.27203243442064,33.19684359306475,-14.336228823201653,3.46,1.61,2420.0,7.0,53.48,10,4,4-Seam Fastball,231.0
2435,FF,95.5,-2.11,5.48,,,,,6.0,L,R,S,0,0,-0.8,1.34,0.3,2.65,,,,0,2,8.245012888491418,-138.7716132258569,-4.837629304640171,-12.30093506514702,33.69222367284693,-14.03687609095138,3.46,1.61,2411.0,7.1,53.44,10,1,4-Seam Fastball,229.0
2436,SI,96.3,-1.94,5.31,,,,,6.0,R,R,S,2,2,-1.61,0.46,0.56,2.48,663647.0,642133.0,,2,1,10.494660476886017,-139.82520740003943,-2.993813634090338,-23.53489002814824,31.983915808932988,-25.65253634787069,3.4,1.67,2266.0,7.4,53.1,5,7,Sinker,228.0
2437,FF,96.7,-2.13,5.33,,,,,2.0,R,R,S,2,2,-0.89,1.18,-0.24,2.88,663647.0,642133.0,,2,1,7.199264857173168,-140.61702261553626,-3.6668413893348566,-13.434551221433086,33.62325831890481,-15.966122187387953,3.43,1.66,2550.0,7.2,53.29,5,6,4-Seam Fastball,226.0
2440,FF,96.5,-2.04,5.43,,,,,4.0,R,R,S,1,1,-0.93,1.18,-0.75,2.75,663647.0,642133.0,,2,1,5.663213655582512,-140.4207002095528,-4.281669635387833,-13.605177041798791,33.89056600193275,-15.832765046686257,3.43,1.66,2196.0,7.2,53.28,5,3,4-Seam Fastball,230.0
2441,SI,95.5,-2.15,5.45,,,,,11.0,R,R,S,1,0,-1.55,0.52,-0.89,2.94,663647.0,642133.0,,2,1,6.934789956506935,-138.7988167650084,-2.08931535845386,-21.584685769061064,34.02276452617315,-25.21227056168729,3.43,1.66,2200.0,7.2,53.29,5,2,Sinker,228.0
2443,FC,92.2,-2.13,5.42,,,,,6.0,L,R,X,1,0,0.21,0.95,0.67,2.73,,,663647.0,2,1,6.756460488747222,-134.22639176438926,-3.196796766417985,1.329706722522784,25.663872218717334,-20.11766633638649,3.57,1.68,2617.0,7.2,53.3,4,2,Cutter,210.0
2444,FF,96.3,-2.13,5.46,,,,,11.0,L,R,B,0,0,-0.96,1.14,-0.93,2.71,,,663647.0,2,1,5.460485954379958,-140.12023058260618,-4.382938334331037,-13.894384992250975,31.426210409575923,-16.378128647466493,3.57,1.68,2468.0,7.1,53.41,4,1,4-Seam Fastball,227.0
2445,FF,96.7,-2.18,5.34,,,,,4.0,R,R,X,0,0,-1.02,1.24,-0.31,2.37,,,,2,1,7.441451379958561,-140.55711051545137,-5.225872057049741,-15.28292204475053,32.87910495448319,-14.776844839277295,3.25,1.54,2506.0,7.2,53.3,3,1,4-Seam Fastball,229.0
2446,FF,97.1,-2.04,5.41,,,,,3.0,L,R,X,0,1,-0.8,1.39,0.58,2.92,,,,1,1,8.998363960049183,-141.03327431309228,-4.337610282924467,-12.822403549170684,33.363595133793275,-12.881487751128793,3.07,1.5,2394.0,7.2,53.28,2,2,4-Seam Fastball,227.0
2447,FF,96.9,-2.13,5.39,,,,,8.0,L,R,S,0,0,-0.68,1.34,-0.2,1.51,,,,1,1,6.8142790350671545,-140.77471764499828,-7.939210228758747,-10.617207103835645,34.11304756511562,-12.697512035054435,3.07,1.54,2352.0,7.2,53.32,2,1,4-Seam Fastball,228.0
2448,FF,97.4,-1.95,5.35,,,,,11.0,L,R,S,0,2,-1.04,1.28,-0.78,3.84,,,,0,1,5.640063772345502,-141.72695521288728,-1.4853549164335265,-15.341267771326548,34.45407230866357,-14.845112152176078,3.64,1.78,2482.0,7.3,53.19,1,4,4-Seam Fastball,232.0
2449,FF,97.0,-2.06,5.38,,,,,5.0,L,R,S,0,2,-0.97,1.06,0.13,3.04,,,,0,1,8.19601693219587,-140.94205858483036,-3.144810606794673,-14.912871038368612,34.875930036970566,-17.50523072233614,3.64,1.78,2463.0,7.1,53.42,1,3,4-Seam Fastball,229.0
2450,FF,96.4,-2.14,5.42,,,,,6.0,L,R,S,0,1,-0.97,1.17,0.82,2.65,,,,0,1,10.221021801969986,-140.01098501443076,-4.499777503053709,-15.05177606140437,31.07558148928125,-15.901809839317275,3.74,1.8,2343.0,7.1,53.35,1,2,4-Seam Fastball,229.0
2451,FF,96.5,-2.13,5.48,,,,,1.0,L,R,S,0,0,-0.87,1.11,-0.48,3.54,,,,0,1,6.456692232400624,-140.4771402155503,-2.178891155875576,-12.902547474145171,29.09860497710128,-17.162763645854263,3.64,1.78,2344.0,7.1,53.39,1,1,4-Seam Fastball,226.0
2452,FF,93.8,-2.34,5.18,,,,,11.0,L,R,X,3,2,-0.99,1.33,-0.25,3.65,671056.0,687363.0,,2,7,7.757132428359463,-136.36893742321513,-1.1075579002065492,-14.205535010896684,33.4718015572534,-15.66248257156466,3.26,1.55,2536.0,7.2,53.26,56,6,4-Seam Fastball,227.0
2453,FF,94.2,-2.26,5.23,,,,,5.0,L,R,S,3,1,-0.89,1.36,0.18,2.11,671056.0,687363.0,,2,7,8.470375209206892,-136.798487567538,-5.458621821567879,-13.151803898817398,32.085270516900195,-14.014124963936933,3.29,1.55,2496.0,7.4,53.12,56,5,4-Seam Fastball,229.0
2454,FF,92.3,-2.19,5.22,,,,,12.0,L,R,B,2,1,-0.84,1.52,0.67,3.66,671056.0,687363.0,,2,7,9.27202537138496,-134.09624414427057,-1.4757650189827516,-12.127081301732405,28.74136988724633,-13.706269853497972,3.32,1.54,2371.0,7.3,53.21,56,4,4-Seam Fastball,231.0
2457,FC,89.5,-2.44,5.11,,,,,2.0,L,R,S,0,0,-0.03,1.07,-0.01,3.15,671056.0,,687363.0,2,7,6.15307211373001,-130.2428771955641,-1.133789339176858,-1.5999610255209,25.56122031166141,-19.91466029614129,3.26,1.55,2518.0,7.2,53.35,56,1,Cutter,226.0
2458,FC,90.0,-2.43,5.09,,,,,6.0,L,R,X,0,0,-0.28,1.0,0.78,2.24,,671056.0,672279.0,1,7,8.680153901692732,-130.86541847819512,-3.271632498532259,-4.953203668388799,26.21573107083652,-20.2111721177282,3.27,1.54,2459.0,7.1,53.4,55,1,Cutter,225.0
2459,FF,93.2,-2.28,5.04,,,,,2.0,R,R,X,1,2,-0.91,1.35,-0.01,3.14,,671056.0,672279.0,0,7,7.987912907273958,-135.49812345786927,-2.1029407679746166,-12.965868423872504,30.54481820255053,-15.266725716444483,3.5,1.6,2366.0,7.3,53.2,54,4,4-Seam Fastball,233.0
2460,FS,82.7,-2.38,4.99,,,,,9.0,R,R,S,1,1,-1.06,0.25,0.5,1.87,,671056.0,672279.0,0,7,8.899863096972256,-120.2026168397,-1.1043324252775066,-11.97270604047945,22.360163577214163,-29.76253276255911,3.5,1.6,1570.0,7.9,52.56,54,3,Split-Finger,244.0
2461,SI,93.8,-2.26,5.17,,,,,5.0,R,R,S,1,0,-1.42,0.75,-0.15,2.77,,671056.0,672279.0,0,7,8.7442895733289,-136.30962444846494,-2.1698956238377214,-19.56131254812825,28.72064728669598,-22.537077014700508,3.57,1.65,2298.0,7.3,53.19,54,2,Sinker,228.0
2462,SI,93.3,-2.15,5.11,,,,,6.0,R,R,B,0,0,-1.39,0.59,0.75,2.34,,671056.0,672279.0,0,7,10.717983523681282,-135.45073154902235,-2.704474838295927,-19.40427789976155,27.82893937759844,-24.4295690216752,3.6,1.7,2182.0,7.4,53.11,54,1,Sinker,227.0
2464,FC,89.1,-2.42,5.13,,,,,11.0,L,R,B,2,0,-0.08,0.77,-1.18,3.56,,,671056.0,0,7,3.2663037584726604,-129.88229797919794,0.5310833977270933,-1.5921289009495845,25.662325456460163,-23.74287312505454,3.45,1.62,2429.0,7.0,53.45,53,3,Cutter,217.0
2465,FS,84.5,-2.41,5.24,,,,,11.0,L,R,B,1,0,-1.05,0.41,-1.79,2.97,,,671056.0,0,7,3.629875487973181,-123.0715683711153,0.2026929984735468,-11.39906078007292,22.53612124490224,-28.187560411447148,3.49,1.62,1432.0,7.3,53.15,53,2,Split-Finger,238.0
2467,FF,93.7,-2.33,5.09,,,,,6.0,R,R,X,2,2,-0.89,1.12,0.4,2.68,,,,0,7,9.18791920110916,-136.3269238282376,-3.066220279250393,-13.051816905696668,26.92769596691848,-17.599622101951464,3.24,1.51,2364.0,7.1,53.39,52,6,4-Seam Fastball,230.0
2468,SI,93.1,-2.18,5.2,,,,,7.0,R,R,B,1,2,-1.28,0.59,-0.63,1.54,,,,0,7,6.962261487868936,-135.3962943350963,-5.090766045055022,-17.248409892204208,26.482110700825192,-24.024478874831,3.39,1.53,2093.0,7.5,52.98,52,5,Sinker,229.0
2469,FS,83.6,-2.25,5.17,,,,,4.0,R,R,S,1,2,-1.1,0.69,-0.55,2.18,,,,0,7,6.222293970904797,-121.72075457403444,-1.8917133595575784,-12.171215656838616,22.29952006221674,-25.10976032229368,3.24,1.51,1567.0,7.3,53.2,52,4,Split-Finger,236.0
2470,FF,92.9,-2.3,5.13,,,,,2.0,R,R,S,1,1,-0.88,1.12,0.0,3.37,,,,0,7,7.964041600964336,-135.21020299573573,-1.2257950786015757,-12.42484875329114,27.785510405546944,-18.276445347404,3.4,1.53,2366.0,7.2,53.26,52,3,4-Seam Fastball,234.0
2471,SI,92.0,-2.2,5.13,,,,,13.0,R,R,S,1,0,-1.34,0.39,-0.96,2.25,,,,0,7,6.182887908823839,-133.91227053689252,-2.377359053029902,-17.48564366924102,28.43247032613785,-27.125052305606804,3.24,1.51,2223.0,7.4,53.14,52,2,Sinker,227.0
2472,SI,91.9,-2.31,5.11,,,,,11.0,R,R,B,0,0,-1.5,0.47,-1.78,2.45,,,,0,7,4.684373812211522,-133.78398615719604,-1.9229512417375016,-18.96328455359234,29.28789964548558,-26.34118716894376,3.31,1.54,2156.0,7.3,53.16,52,1,Sinker,230.0
2473,CU,80.4,-2.38,5.22,,,,,13.0,L,R,X,2,2,0.78,-0.75,-0.77,1.42,,,,2,6,2.135127781792003,-117.18639296935234,-0.387121952083399,6.80839451330266,20.50744416101069,-39.28265323145914,3.48,1.65,2699.0,7.0,53.46,45,5,Curveball,60.0
2474,CU,78.8,-2.24,5.28,,,,,13.0,L,R,S,2,1,1.01,-0.86,-0.18,1.51,,,,2,6,2.654244353872519,-114.86144424845703,0.212911539049396,8.501644584394286,20.330668122363505,-40.07960352109447,3.48,1.65,2648.0,7.2,53.29,45,4,Curveball,58.0
2475,CU,80.1,-2.35,5.24,,,,,13.0,L,R,B,1,1,0.91,-0.9,-1.29,1.92,,,,2,6,0.6288394240709776,-116.64350074735292,1.0499104847095062,8.192277546419472,20.97815345860145,-40.81774689795448,3.43,1.65,2675.0,6.7,53.85,45,3,Curveball,54.0
2476,FC,89.9,-2.47,5.07,,,,,2.0,L,R,S,1,0,-0.06,0.7,0.17,3.57,,,,2,6,6.787098920047147,-130.94345886613172,0.715937975401267,-1.9359212406957689,24.75519031941554,-24.34481106588232,3.48,1.65,2471.0,7.1,53.38,45,2,Cutter,214.0
2477,FF,93.1,-2.24,5.19,,,,,12.0,L,R,B,0,0,-0.63,1.14,1.16,2.83,,,,2,6,10.250223348074933,-135.19774367773664,-2.8305242083100524,-9.89341186217648,28.196250386492075,-17.71628965584901,3.4,1.65,2361.0,7.2,53.34,45,1,4-Seam Fastball,227.0
2478,SI,92.1,-2.37,5.12,,,,,4.0,R,R,X,0,0,-1.54,0.57,-0.48,2.56,,,,1,6,8.307479493581662,-133.9345263815933,-1.9321393471319168,-20.31795122571629,28.714682546631,-25.074851094090143,3.36,1.64,2235.0,7.3,53.2,44,1,Sinker,229.0
2479,FS,84.3,-2.29,5.15,,,,,13.0,R,R,S,0,2,-1.02,0.34,-0.53,1.28,,,,0,6,6.2473235831531655,-122.67821365169236,-3.371211512946158,-11.500976416803637,23.68245383688628,-28.235978455907063,3.35,1.56,1514.0,7.4,53.14,43,4,Split-Finger,243.0
2480,ST,81.1,-2.39,5.11,,,,,1.0,R,R,S,0,2,0.87,0.33,-0.55,3.11,,,,0,6,2.4842173892494444,-118.17084963975276,1.5138337118028946,7.646812772109515,22.25330939583548,-29.54849519726529,3.35,1.56,2513.0,6.9,53.59,43,3,Sweeper,65.0
2481,FS,83.9,-2.33,5.22,,,,,13.0,R,R,S,0,1,-1.11,0.84,-0.6,1.35,,,,0,6,6.32886902009974,-121.99865950460286,-4.296132082000238,-12.313088635687732,23.056153412222244,-23.15977905580459,3.35,1.56,1544.0,7.4,53.1,43,2,Split-Finger,240.0
2482,FF,92.0,-2.29,5.21,,,,,2.0,R,R,S,0,0,-0.93,1.09,0.27,3.3,,,,0,6,8.69203729488373,-133.8127298332163,-1.3838368133792076,-13.052470474546968,27.66438655313933,-18.929858972853857,3.45,1.61,2271.0,7.4,53.12,43,1,4-Seam Fastball,230.0
2484,CU,79.9,-2.29,5.26,,,,,7.0,R,R,S,1,1,0.85,-0.81,-0.59,2.03,,,,2,5,2.174469116456151,-116.41998598672456,1.1320528184332557,7.343216859612483,20.4027182712953,-39.95337613431568,3.56,1.62,2663.0,7.3,53.23,38,3,Curveball,63.0
2485,SI,92.8,-2.32,5.05,,,,,11.0,R,R,B,0,1,-1.26,0.53,-1.9,3.6,,,,2,5,3.9047577475595583,-135.1340306166338,0.91501303622828,-16.305188069665633,27.42721674534878,-26.064813837497688,3.53,1.62,2116.0,7.4,53.08,38,2,Sinker,228.0
2486,FF,94.5,-2.32,5.12,,,,,11.0,R,R,S,0,0,-0.86,1.19,-0.29,3.58,,,,2,5,7.36516841930549,-137.60964461018034,-1.070217126655168,-12.46724982382284,27.13558362788089,-16.867646289279037,3.38,1.59,2399.0,7.4,53.13,38,1,4-Seam Fastball,230.0
