,pitch_type,release_speed,release_pos_x,release_pos_z,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis
3612,FF,94.3,-3.11,5.7,,,,,11.0,L,R,S,2,2,-0.76,1.34,-1.29,3.55,,,,0,3,6.408423850964147,-137.35155929358635,-2.9203718880060507,-11.021851135221842,27.971680109113613,-14.741664201818043,3.48,1.59,2402.0,6.2,54.34,16,5,4-Seam Fastball,223.0
3614,FC,89.9,-3.17,5.52,,,,,9.0,L,R,S,1,1,-0.03,0.81,0.59,1.93,,,,0,3,9.348170434179735,-130.67041179619395,-4.610062476293898,-2.302123331675783,26.96805237616972,-22.13753931485121,3.48,1.59,2513.0,6.2,54.32,16,3,Cutter,216.0
3615,FF,93.2,-3.06,5.77,,,,,3.0,L,R,S,1,0,-0.97,1.56,0.43,3.51,,,,0,3,11.015004049232072,-135.23677650954335,-3.421596615592259,-14.358541150479208,30.428667900279525,-12.45005113017952,3.48,1.59,2376.0,6.1,54.38,16,2,4-Seam Fastball,220.0
3616,FF,93.0,-3.04,5.78,,,,,12.0,L,R,B,0,0,-0.94,1.5,1.36,2.75,,,,0,3,13.258772912723328,-134.7194536005195,-5.218938202340425,-14.35294855666142,29.29581130356839,-12.908281148713831,3.68,1.65,2406.0,6.2,54.32,16,1,4-Seam Fastball,216.0
3617,SL,85.5,-3.4,5.56,,,,,4.0,R,R,X,0,0,0.05,0.33,-0.42,2.4,,518595.0,,2,2,6.877148514539446,-124.4458609163832,-1.9067019658398068,-0.6851179128459502,22.433649678548576,-28.555517863827305,3.58,1.73,2139.0,6.1,54.38,12,1,Slider,183.0
3618,FF,96.0,-3.19,5.53,,,,,5.0,R,R,X,1,2,-0.85,1.28,0.26,2.47,,,,2,2,11.007065785424317,-139.29354089948606,-5.358901847327836,-13.50468872358988,31.372906942066955,-14.480263923262706,3.35,1.51,2408.0,6.2,54.25,11,4,4-Seam Fastball,225.0
3619,FF,94.7,-3.08,5.66,,,,,5.0,R,R,S,1,1,-0.77,1.4,-0.22,2.54,,,,2,2,9.168445841444845,-137.6820437992268,-5.6257469202872725,-11.788409385784847,28.711234733130528,-13.207461973923404,3.35,1.51,2369.0,6.2,54.26,11,3,4-Seam Fastball,219.0
3621,FF,93.2,-3.19,5.57,,,,,9.0,R,R,S,0,0,-0.89,1.53,0.34,2.12,,,,2,2,10.97243064118231,-135.18520540362366,-6.411183056759547,-13.298429235312346,28.97653216792948,-12.089950542386436,3.48,1.58,2299.0,6.3,54.24,11,1,4-Seam Fastball,224.0
3622,FF,95.7,-3.12,5.47,,,,,11.0,L,R,S,0,2,-0.93,1.27,-0.98,3.12,,,,1,2,7.72364370937409,-139.15475238983143,-3.4702198713100896,-13.801299637636156,29.591755658250136,-15.026597825259593,3.24,1.59,2433.0,6.2,54.29,10,3,4-Seam Fastball,221.0
3623,FF,94.3,-3.07,5.73,,,,,8.0,L,R,S,0,1,-0.93,1.35,-0.06,1.87,,,,1,2,9.832420459784656,-136.78957742865865,-7.260069751128145,-13.826669571856382,31.08791636619567,-13.723272523801873,3.24,1.59,2421.0,6.1,54.37,10,2,4-Seam Fastball,220.0
3624,CU,75.0,-3.09,5.74,,,,,4.0,L,R,S,0,0,1.31,-0.62,-0.67,2.3,,,,1,2,2.6604479999679875,-109.15848519381774,1.2196627709446646,9.908085257689857,21.12013172202062,-37.59718658026871,3.19,1.62,2797.0,6.3,54.25,10,1,Curveball,53.0
3626,FF,94.8,-3.21,5.61,,,,,13.0,R,R,S,2,2,-1.08,1.24,-0.77,1.4,,,,0,2,8.753914176463883,-137.55432654576393,-8.032967361716416,-15.695628860687252,32.31932581073302,-14.727780759153251,3.5,1.61,2430.0,6.2,54.3,9,6,4-Seam Fastball,220.0
3627,FF,94.9,-3.18,5.53,,,,,9.0,R,R,S,2,2,-0.93,1.53,0.7,2.12,,,,0,2,12.185215289516414,-137.53738313827697,-6.563083851762673,-14.718739195897983,33.30870252280779,-11.462883315633464,3.5,1.61,2446.0,6.3,54.23,9,5,4-Seam Fastball,226.0
3629,FF,93.1,-3.14,5.76,,,,,5.0,R,R,S,1,1,-1.19,1.44,0.02,2.74,,,,0,2,10.64550217311618,-135.0681773804497,-5.037460748248607,-16.9781411595656,31.498628723484952,-13.627211324203472,3.5,1.61,2481.0,6.1,54.41,9,3,4-Seam Fastball,217.0
3632,FF,94.4,-2.97,5.72,,,,,6.0,L,R,X,2,1,-0.91,1.28,0.65,2.52,,,,2,1,11.35990188354994,-136.96693250465754,-5.4350942813381655,-13.917854887915238,29.86358328418258,-14.944724448558231,3.48,1.69,2404.0,6.2,54.32,3,4,4-Seam Fastball,221.0
3633,FC,89.6,-3.11,5.56,,,,,12.0,L,R,B,1,1,0.13,0.78,1.36,3.37,,,,2,1,10.680040864763557,-130.08586462430125,-1.0162176099534563,-0.7913421085715988,27.97369901884982,-23.27772820747344,3.62,1.8,2411.0,6.1,54.44,3,3,Cutter,207.0
3634,FF,95.3,-3.08,5.68,,,,,11.0,L,R,S,1,0,-1.13,1.45,-1.02,3.12,,,,2,1,7.90498131509556,-138.42078680333557,-4.232304693590296,-16.409750901130842,35.602257023233626,-12.879635253722125,3.48,1.69,2385.0,6.1,54.4,3,2,4-Seam Fastball,222.0
3635,CU,74.0,-3.0,5.82,,,,,11.0,L,R,B,0,0,1.19,-0.67,-2.04,2.99,,,,2,1,-0.108319521087618,-107.69647354840448,2.6283753300421377,9.322339534429636,18.34588336040272,-38.0350180427706,3.61,1.76,2652.0,6.1,54.37,3,1,Curveball,53.0
3636,SL,85.5,-3.06,5.53,,,,,9.0,R,R,S,1,2,0.4,0.46,0.78,1.68,,,,1,1,8.185890401748456,-124.1814807499218,-3.6492488745846456,2.3792400652547574,26.3001085264534,-26.85998415214916,3.52,1.64,2180.0,6.0,54.47,2,4,Slider,175.0
3637,CH,84.9,-3.1,5.44,,,,,13.0,R,R,B,0,2,-1.19,0.32,-0.27,0.58,,,,1,1,8.987869837938227,-123.32913216749613,-5.701031700722492,-13.878168090634407,23.217011898159026,-27.91725337572568,3.55,1.76,1460.0,6.3,54.2,2,3,Changeup,247.0
3638,FF,94.1,-2.98,5.71,,,,,4.0,R,R,S,0,1,-0.75,1.32,-0.81,2.93,,,,1,1,7.26846214157323,-136.8773807072635,-4.459637665231792,-11.044019608882245,29.429069986921142,-14.703347642250632,3.52,1.64,2393.0,6.2,54.33,2,2,4-Seam Fastball,215.0
3639,SL,83.9,-3.23,5.56,,,,,3.0,R,R,S,0,0,0.12,0.26,0.63,3.29,,,,1,1,8.633639649825334,-121.97897640869525,0.5589023417517034,-0.2028651200005553,20.60600438810669,-29.81739022765236,3.49,1.7,2225.0,6.0,54.45,2,1,Slider,154.0
3641,CH,83.7,-3.1,5.53,,,,,13.0,R,R,B,1,2,-1.02,0.22,-1.13,1.13,,,,0,1,6.565112730706564,-121.78021633563476,-4.210213000841092,-11.406546419763046,22.051338077425275,-29.418316663017816,3.51,1.66,1554.0,6.3,54.18,1,4,Changeup,245.0
3643,FF,93.8,-2.95,5.61,,,,,9.0,R,R,S,1,0,-1.14,1.28,0.37,2.08,,,,0,1,11.03239030632052,-135.9516592431792,-6.114162212790848,-16.699292284288322,32.47503638463738,-15.105033886082095,3.5,1.6,2427.0,6.2,54.31,1,2,4-Seam Fastball,227.0
3644,FF,93.5,-3.09,5.69,,,,,11.0,R,R,B,0,0,-1.08,1.28,-1.58,2.95,,,,0,1,6.248903737682312,-135.9201809678391,-4.060335951006788,-14.771055516163022,32.269116453904275,-15.65606585485026,3.56,1.69,2414.0,6.1,54.37,1,1,4-Seam Fastball,223.0
3645,FF,93.3,-3.16,5.63,,,,,5.0,R,R,X,3,1,-0.64,1.26,0.21,2.54,,,,1,7,10.025622210372989,-135.4895244056037,-4.954393774312108,-10.078023713616528,29.0054968419226,-15.66831314591998,3.39,1.57,2211.0,6.2,54.31,64,5,4-Seam Fastball,222.0
3646,FF,92.8,-3.21,5.68,,,,,6.0,R,R,S,3,0,-0.82,1.19,0.75,2.54,,,,1,7,11.89809302501102,-134.63015432714286,-4.847587934731994,-12.42682846995982,27.638957669952088,-16.818950702395327,3.48,1.64,2240.0,6.3,54.18,64,4,4-Seam Fastball,224.0
3650,FF,95.5,-3.11,5.58,,,,,2.0,R,R,X,0,2,-0.82,1.32,-0.07,3.33,,,,0,7,9.846419317629794,-138.75406778482272,-3.2726393203266726,-12.737318666849076,31.10983408188876,-14.50265866703315,3.25,1.5,2405.0,6.4,54.15,63,7,4-Seam Fastball,226.0
3653,FC,90.0,-3.11,5.56,,,,,12.0,R,R,S,0,2,0.06,0.67,1.05,2.41,,,,0,7,10.170239439499316,-130.74602996877294,-3.298462317755497,-1.2106556204696155,24.233613064799048,-23.985576720219903,3.25,1.5,2419.0,6.2,54.28,63,4,Cutter,211.0
3654,CH,82.6,-3.17,5.56,,,,,9.0,R,R,S,0,2,-1.0,0.14,0.44,1.77,,,,0,7,10.180744031676465,-119.93320976402748,-2.426554521634088,-11.451513074901763,20.789482410957955,-30.56140067880612,3.25,1.5,1338.0,6.5,54.01,63,3,Changeup,251.0
3655,SL,83.7,-3.2,5.51,,,,,8.0,R,R,S,0,1,0.12,0.0,0.17,2.02,,,,0,7,7.516539743734215,-121.6651648788223,-1.566899463338967,-0.4457618880999736,26.096905105824725,-32.052492968280696,3.25,1.5,2375.0,6.1,54.35,63,2,Slider,95.0
3656,FF,92.9,-3.12,5.66,,,,,6.0,R,R,S,0,0,-0.95,1.49,0.43,2.3,,,,0,7,11.168136992936466,-134.79689637279174,-6.070599340353677,-13.972792617439149,29.368138248341705,-12.842098327707829,3.25,1.5,2351.0,6.4,54.09,63,1,4-Seam Fastball,220.0
3657,FF,93.5,-3.21,5.69,,,,,2.0,L,R,X,0,0,-1.19,1.14,-0.2,2.98,,,671277.0,2,6,10.388725918438958,-135.66241606509143,-3.670831198828681,-17.085373865238076,31.8722840555044,-17.523371309862224,3.31,1.56,2336.0,6.4,54.1,58,1,4-Seam Fastball,221.0
3658,FF,93.3,-3.19,5.59,,,,,5.0,L,R,X,1,1,-1.03,1.22,0.0,2.96,,,,2,6,10.442520377714525,-135.52419571009318,-3.6809626328913927,-14.9448562825079,28.721544903394715,-16.445243201065995,3.53,1.75,2336.0,6.3,54.25,57,3,4-Seam Fastball,227.0
3659,FF,93.5,-3.14,5.73,,,,,8.0,L,R,S,1,0,-1.06,1.18,0.12,2.08,,,,2,6,10.722974903702465,-135.58929952613383,-6.243251514664099,-15.481043548744925,30.028930607037594,-16.332756098171558,3.5,1.71,2428.0,6.5,54.04,57,2,4-Seam Fastball,227.0
3660,CU,73.3,-3.24,5.83,,,,,11.0,L,R,B,0,0,1.25,-0.72,-0.72,3.7,,,,2,6,2.930407322181281,-106.60660958932355,4.310466700638926,8.936064514665171,19.288411296585306,-38.67994532112531,3.43,1.73,2760.0,6.2,54.35,57,1,Curveball,59.0
3661,FF,93.2,-3.19,5.75,,,,,8.0,R,R,X,1,1,-1.12,1.22,-0.03,2.03,,,,1,6,10.550440434926504,-135.32160794113062,-6.466467914272423,-15.986008819827392,28.38612811285711,-15.858179329046411,3.59,1.7,2335.0,6.3,54.23,56,3,4-Seam Fastball,224.0
3664,FF,93.1,-3.2,5.68,,,,,5.0,L,R,X,1,1,-1.07,1.18,0.05,2.21,,,,0,6,10.66634331319157,-135.0733425158966,-5.67573144173635,-15.48817757396704,30.056870530577864,-16.59688701530778,3.12,1.41,2336.0,6.3,54.21,55,3,4-Seam Fastball,229.0
3665,CU,74.0,-3.37,5.69,,,,,4.0,L,R,S,1,0,1.22,-0.95,-0.45,2.31,,,,0,6,3.83265259847048,-107.64552173793822,2.1044116873081915,8.644778532809095,20.594164118411893,-40.15970222893319,2.78,1.33,2738.0,6.3,54.2,55,2,Curveball,58.0
3667,FF,96.2,-3.32,5.42,,,,,9.0,L,R,X,2,2,-0.97,1.07,0.6,2.4,,,665742.0,2,5,12.60162376951568,-139.56033358759566,-4.841365820194666,-15.388903713060214,30.209615667586377,-17.2485383589928,3.77,1.84,2266.0,6.5,53.98,47,6,4-Seam Fastball,232.0
3668,CH,84.2,-3.3,5.43,,,,,7.0,L,R,S,2,2,-1.18,0.34,-0.7,2.21,,,665742.0,2,5,8.421007356727783,-122.38103315100572,-1.8162264646269568,-13.454396362467543,21.69571184926765,-28.547797773797896,3.77,1.84,1226.0,6.7,53.78,47,5,Changeup,254.0
3669,CH,84.7,-3.15,5.49,,,,,12.0,L,R,B,1,2,-1.33,0.25,1.01,3.07,,,665742.0,2,5,12.375915557871146,-122.7716201341984,0.1629312861371357,-15.714189213376802,21.20255997443349,-29.852857927676013,3.9,1.89,1290.0,6.5,53.96,47,4,Changeup,248.0
3670,FF,94.9,-3.13,5.68,,,,,7.0,L,R,S,1,1,-0.94,1.39,-0.5,2.06,,,665742.0,2,5,8.979640251420312,-137.79433836031356,-6.957707501332937,-13.96573033277911,28.83163315473076,-13.0125221907464,3.77,1.84,2376.0,6.4,54.11,47,3,4-Seam Fastball,223.0
3671,CH,83.8,-3.27,5.51,,,,,4.0,L,R,S,1,0,-1.03,0.37,-0.62,2.62,,,665742.0,2,5,8.179414003875573,-121.8481377247769,-1.0097806003990517,-11.826957162979124,23.52615932314933,-28.46410187220037,3.77,1.84,1287.0,6.6,53.95,47,2,Changeup,249.0
3672,CH,82.2,-3.25,5.52,,,,,11.0,L,R,B,0,0,-1.04,0.33,-2.54,5.07,,,665742.0,2,5,3.6259111270496303,-119.53905012142332,4.9002329909506805,-10.653600120903942,23.79687858585067,-30.27151044621784,3.86,1.85,1288.0,6.3,54.22,47,1,Changeup,250.0
3673,CH,83.5,-3.29,5.38,,,,,11.0,L,R,B,3,2,-1.11,0.45,-1.76,2.96,,,,2,5,5.720404589344583,-121.59194419850049,-0.0586740340162073,-12.079718036683309,22.86828622232997,-27.867080413415728,2.89,1.45,1291.0,6.5,54.03,46,7,Changeup,250.0
3674,FF,95.4,-3.28,5.44,,,,,5.0,L,R,S,3,2,-0.72,1.35,0.25,2.44,,,,2,5,10.879796171044038,-138.45372477967751,-5.267871255172563,-11.677258751721148,30.51875071008413,-13.812502343460237,3.08,1.52,2399.0,6.4,54.13,46,6,4-Seam Fastball,227.0
3675,FF,95.9,-3.25,5.55,,,,,8.0,L,R,S,3,1,-0.77,1.24,0.1,2.06,,,,2,5,10.56797204643254,-139.09705610432448,-6.372973249298845,-12.479216696916708,32.21754453686765,-14.75376678500372,3.37,1.64,2416.0,6.3,54.23,46,5,4-Seam Fastball,223.0
3676,FF,95.0,-3.13,5.53,,,,,12.0,L,R,B,2,1,-0.72,1.33,1.93,2.72,,,,2,5,14.81690763525753,-137.54092636813957,-4.617411747848531,-12.403775702615349,29.950543119468023,-14.342478581790113,3.25,1.6,2451.0,6.4,54.12,46,4,4-Seam Fastball,221.0
3677,CU,74.4,-3.29,5.66,,,,,11.0,L,R,B,1,1,1.32,-0.93,-1.87,3.33,,,,2,5,0.6080659314009225,-108.20684424984049,4.145045342916039,10.147266907813352,20.957393245743784,-40.47677927586632,3.25,1.44,2759.0,6.3,54.25,46,3,Curveball,60.0
3678,FC,91.1,-3.34,5.38,,,,,6.0,L,R,S,1,0,-0.22,0.69,0.56,2.44,,,,2,5,10.248790348258574,-132.2641731196387,-2.970920964766779,-4.681580058898843,27.50089695739321,-23.5795398170547,3.08,1.52,2451.0,6.3,54.18,46,2,Cutter,214.0
3680,CU,74.9,-3.13,5.97,,,,,7.0,L,R,X,0,1,1.37,-0.95,-0.68,1.8,,,,1,5,2.628245851391404,-109.09094141940078,0.2881653043935059,10.31352828861614,21.114626284044025,-39.99231070557571,3.31,1.57,2817.0,6.1,54.41,45,2,Curveball,54.0
3681,CU,74.3,-3.19,5.81,,,,,1.0,L,R,S,0,0,1.34,-0.81,-0.53,2.9,,,,1,5,3.1120329278047696,-108.10714518077336,2.7561767597996583,9.802603837839646,20.641016502888142,-39.26075618458848,3.37,1.58,2826.0,6.2,54.3,45,1,Curveball,58.0
3682,FF,92.8,-3.26,5.69,,,,,6.0,R,R,X,0,1,-0.94,1.27,0.35,2.69,,,,0,5,11.243490340693976,-134.73837719111478,-4.645219583676512,-13.864644992065427,27.815501045918893,-15.872163701940307,3.39,1.57,2348.0,6.2,54.25,44,2,4-Seam Fastball,225.0
3683,SL,84.6,-3.42,5.61,,,,,9.0,R,R,S,0,0,0.12,0.36,0.34,1.84,,,,0,5,8.494583949612842,-123.02112955158252,-3.1837310640452,-0.3736111031652493,23.71823690678349,-28.08295864649995,3.47,1.58,2199.0,6.2,54.26,44,1,Slider,214.0
3684,CH,83.3,-3.32,5.59,,,,,5.0,R,R,X,0,1,-1.14,0.17,-0.15,2.06,,443558.0,671277.0,2,4,9.522455656782242,-121.0394016747238,-2.007102095077021,-13.03576499413844,22.098074034519964,-30.349368357206234,3.25,1.5,1293.0,6.4,54.12,38,2,Changeup,245.0
3685,SL,84.7,-3.26,5.74,,,,,5.0,R,R,S,0,0,0.3,0.21,-0.27,2.6,,443558.0,671277.0,2,4,6.373986403018437,-123.27809484571576,-1.4478233974189507,1.8632903321386545,23.308003550049904,-29.951733845637296,3.25,1.5,2125.0,6.2,54.29,38,1,Slider,136.0
3687,FC,89.7,-3.44,5.45,,,,,2.0,L,R,S,1,0,0.32,0.63,0.04,3.27,,443558.0,671277.0,1,4,7.926108629385773,-130.49881359631888,-0.7971714541833917,2.098144678437982,25.21425646328673,-24.95280376951912,3.31,1.56,2304.0,6.2,54.31,37,2,Cutter,212.0
3688,CH,83.3,-3.23,5.65,,,,,11.0,L,R,B,0,0,-1.24,0.08,-1.14,2.88,,443558.0,671277.0,1,4,7.223922128121899,-121.16300673532928,-0.1305845489815151,-13.615129910829172,20.873620894862302,-31.52341206390989,3.2,1.58,1169.0,6.2,54.25,37,1,Changeup,253.0
3689,FC,90.8,-3.27,5.49,,,,,11.0,L,R,X,0,0,-0.12,0.69,-0.41,3.8,628450.0,,443558.0,1,4,7.387251201884566,-132.1744060837068,0.141452229873596,-2.796806483766094,25.26916676410241,-24.189080639633183,3.53,1.75,2359.0,6.2,54.35,36,1,Cutter,212.0
3690,SL,85.1,-3.4,5.48,,,,,5.0,R,R,X,0,0,0.3,0.27,-0.07,2.53,,,628450.0,1,4,7.233725749619,-123.86215604285545,-1.1806254805014764,1.6986937164101668,24.03927977850005,-29.32411412264806,3.59,1.7,2266.0,6.4,54.11,35,1,Slider,169.0
3691,FF,94.3,-3.29,5.53,,,,,4.0,L,R,X,0,0,-0.99,1.19,-0.38,2.22,,,,1,4,9.759862389954057,-137.00536933896075,-5.572687479270682,-14.650294507241384,29.31638360476389,-16.09158599771658,3.12,1.41,2352.0,6.3,54.24,34,1,4-Seam Fastball,233.0
3692,FC,88.8,-3.36,5.41,,,,,8.0,L,R,S,3,2,0.41,0.48,0.25,2.25,,,,0,4,7.976962353611292,-129.143883455286,-2.726797301729776,3.055233298803896,24.966858943258927,-26.48039814055919,3.77,1.84,2175.0,6.2,54.26,33,7,Cutter,206.0
3693,CH,83.5,-3.17,5.66,,,,,13.0,L,R,B,2,2,-0.81,-0.01,-1.03,1.26,,,,0,4,6.503862464758751,-121.54270443544354,-3.719566624821254,-9.242576095020112,22.222247936255755,-31.74630399204281,3.91,1.87,1337.0,6.2,54.33,33,6,Changeup,250.0
3694,FC,88.2,-3.28,5.62,,,,,6.0,L,R,S,2,2,0.3,0.2,0.46,3.14,,,,0,4,8.44605705847177,-128.27446814866167,-0.4133078440345707,1.7665789995140029,24.33197851311145,-30.056022572786503,3.77,1.84,2232.0,6.2,54.29,33,5,Cutter,172.0
3695,FF,94.8,-3.13,5.71,,,,,2.0,L,R,S,2,1,-0.83,1.15,-0.06,3.28,,,,0,4,9.820024315216704,-137.78601950186632,-3.2474591267753103,-12.632302441046356,29.29333177481971,-16.95837374225828,3.77,1.84,2260.0,6.1,54.36,33,4,4-Seam Fastball,224.0
3696,CU,75.8,-3.26,5.66,,,,,11.0,L,R,B,1,1,1.41,-0.61,-1.04,3.54,,,,0,4,2.140254755388691,-110.24767755757304,3.8279186632532927,10.996118256404358,21.10559998008629,-38.11059126637495,3.53,1.77,2753.0,6.3,54.17,33,3,Curveball,66.0
3697,FC,90.8,-3.3,5.62,,,,,12.0,L,R,B,0,1,-0.08,0.74,0.35,4.25,,,,0,4,9.313798620104649,-132.01964648504878,0.8731345177532845,-2.761961298231448,26.377250333564543,-23.821387522876755,3.69,1.85,2320.0,6.3,54.17,33,2,Cutter,219.0
3698,FF,94.8,-3.28,5.49,,,,,7.0,L,R,S,0,0,-0.86,1.2,-0.46,2.22,,,,0,4,9.30571076617666,-137.6715611654089,-5.536625393645565,-13.028856730784224,29.91694667386197,-15.847318670098382,3.75,1.87,2307.0,6.4,54.14,33,1,4-Seam Fastball,226.0
3699,FF,95.5,-3.22,5.51,,,,,5.0,L,R,X,1,1,-1.14,1.25,-0.03,2.33,,,,0,4,10.97248919083824,-138.5638791552503,-5.568609845565186,-17.13741830592341,29.47439806077401,-14.906575712306768,3.08,1.52,2420.0,6.4,54.11,32,3,4-Seam Fastball,227.0
3700,FF,94.7,-3.23,5.64,,,,,8.0,L,R,S,1,0,-1.16,1.12,0.04,1.44,,,,0,4,11.083544982252466,-137.37889792841665,-7.772318819798714,-17.156309799001328,29.756344582608243,-16.359342512077358,3.12,1.42,2462.0,6.3,54.23,32,2,4-Seam Fastball,223.0
3701,FC,90.2,-3.25,5.57,,,,,12.0,L,R,B,0,0,-0.31,0.97,0.59,3.59,,,,0,4,10.207873454891097,-131.17033081831306,-1.085447550811726,-5.489613701846332,24.501700899528743,-20.83465457516305,3.19,1.57,2412.0,6.3,54.21,32,1,Cutter,214.0
3703,CH,83.7,-3.2,5.56,,,,,11.0,L,R,S,1,2,-1.11,0.23,-0.98,2.85,,,,2,3,7.35084779593823,-121.87298705661097,-0.3831669997376886,-12.393756053661386,20.93625674344735,-29.94142869416498,3.31,1.57,1391.0,6.6,53.91,26,4,Changeup,255.0
3704,CH,84.3,-3.4,5.62,,,,,11.0,L,R,B,0,2,-1.37,-0.07,-2.98,2.95,,,,2,3,3.6893595468625446,-122.76630878709102,0.2745286170373373,-14.586137034073367,22.9097536827888,-33.13966650506266,3.18,1.53,1493.0,6.2,54.29,26,3,Changeup,246.0
3705,FC,90.9,-3.26,5.65,,,,,6.0,L,R,S,0,1,-0.32,0.99,0.7,2.27,,,,2,3,10.578860333962398,-132.035791879038,-4.707225307756135,-5.757162260819618,25.04446771620626,-19.77238879677969,3.31,1.57,2518.0,6.2,54.25,26,2,Cutter,226.0
3706,FF,93.0,-3.19,5.74,,,,,4.0,L,R,S,0,0,-0.99,1.3,-0.38,2.55,,,,2,3,9.33004606378008,-135.02531149602157,-5.208836959034435,-14.212926100460283,29.62792741271561,-15.249338657504254,3.29,1.6,2343.0,6.1,54.42,26,1,4-Seam Fastball,223.0
3707,FF,93.3,-3.32,5.62,,,,,4.0,R,R,X,0,0,-1.04,1.27,-0.65,2.71,,,,1,3,9.167470632746449,-135.57171702249275,-4.511607817871663,-14.852886937206405,29.879415769819616,-15.644977849821103,3.39,1.57,2394.0,6.4,54.13,25,1,4-Seam Fastball,228.0
3709,FF,94.3,-3.17,5.79,,,,,9.0,R,R,S,1,1,-1.02,1.37,0.73,1.81,,,,0,3,12.315950321231384,-136.63337157239712,-7.613417314255944,-15.459712104789986,30.049945157184982,-13.454297245987858,3.14,1.46,2361.0,6.2,54.29,24,3,4-Seam Fastball,225.0
3710,SL,84.8,-3.38,5.44,,,,,9.0,R,R,S,1,0,0.31,0.07,0.68,1.5,,,,0,3,8.833940491612251,-123.31651735688048,-3.0704491057456123,1.6297320682722614,22.23308209806757,-31.061106700545327,3.25,1.5,2480.0,6.2,54.27,24,2,Slider,119.0
3712,CH,84.4,-3.2,5.59,,,,,7.0,L,R,S,1,2,-1.14,0.22,-0.4,1.62,,,,2,2,8.778695307261001,-122.6960312800165,-3.331415611241598,-13.143101758628893,22.33030556523352,-29.535559696147764,3.31,1.56,1280.0,6.4,54.1,19,4,Changeup,254.0
3713,FF,94.6,-3.14,5.75,,,,,2.0,L,R,S,1,1,-0.71,1.26,0.13,3.43,,,,2,2,10.07523624663719,-137.40700263760618,-3.164105247730828,-11.142215183536734,28.702179883626314,-15.696351348567248,3.31,1.56,2283.0,6.2,54.3,19,3,4-Seam Fastball,221.0
3714,FC,89.7,-3.3,5.48,,,,,2.0,L,R,S,1,0,-0.05,0.52,-0.14,2.94,,,,2,2,7.880470193888793,-130.5582686159272,-1.4422718176647344,-2.0975520333699658,25.06093294231533,-26.1506936777288,3.31,1.56,2324.0,6.1,54.43,19,2,Cutter,212.0
3715,CU,74.1,-3.18,5.77,,,,,11.0,L,R,B,0,0,1.36,-0.54,-1.59,3.26,,,,2,2,0.8770323687506633,-107.83222246030394,3.0526193610605112,10.418217746353116,19.123287196611123,-37.127444868805775,3.27,1.6,2571.0,6.1,54.41,19,1,Curveball,61.0
3716,FC,87.7,-3.43,5.48,,,,,5.0,L,R,S,2,2,0.33,0.3,-0.11,2.98,,,,1,2,7.335555352168268,-127.60950483825738,-0.6020117580940902,2.295807504309856,23.687641481441137,-28.90751245342679,3.53,1.75,2316.0,6.2,54.33,18,6,Cutter,174.0
3717,CH,84.4,-3.32,5.6,,,,,7.0,L,R,S,2,2,-1.16,0.15,-0.72,1.96,,,,1,2,8.399970494383425,-122.76141266399117,-2.490905867279319,-13.364985029660142,21.92370082120552,-30.33086027173247,3.53,1.75,1401.0,6.5,53.99,18,5,Changeup,250.0
3718,FF,94.3,-3.16,5.76,,,,,5.0,L,R,S,2,1,-1.2,1.31,-0.03,2.43,,,,1,2,10.75683411007422,-136.84392011858944,-5.804375281087286,-17.47638346845381,31.22918457621072,-14.583966674047936,3.53,1.75,2374.0,6.2,54.3,18,4,4-Seam Fastball,227.0
3719,FF,93.1,-3.14,5.77,,,,,8.0,L,R,S,2,0,-1.26,1.26,0.0,1.85,,,,1,2,10.77511572823295,-134.96714646010926,-6.973671448998926,-17.76373976944087,30.261280028131072,-15.40963514880975,3.53,1.75,2375.0,6.2,54.28,18,3,4-Seam Fastball,221.0
3720,CU,74.1,-3.23,5.75,,,,,13.0,L,R,B,1,0,1.46,-0.62,-1.06,2.49,,,,1,2,1.8535329216855807,-107.794473853249,1.7662131597308668,10.939677677987536,21.17888038385219,-37.54706220092722,3.28,1.72,2841.0,6.1,54.38,18,2,Curveball,59.0
3721,FF,92.8,-3.14,5.78,,,,,13.0,L,R,B,0,0,-1.11,1.41,-0.14,1.43,,,,1,2,10.063196876434528,-134.4930192609971,-8.343058101906733,-15.731001984076556,30.75481753552771,-13.310251394514218,3.43,1.71,2277.0,6.3,54.22,18,1,4-Seam Fastball,220.0
3722,FF,94.4,-3.3,5.7,,,,,8.0,R,R,X,3,1,-1.11,1.31,-0.06,2.27,,,,0,2,10.875249931267124,-136.92807206559098,-6.12289964359289,-16.342222603913992,30.85439735656237,-14.40149028904365,3.59,1.7,2465.0,6.3,54.17,17,5,4-Seam Fastball,222.0
3723,FF,92.7,-3.39,5.55,,,,,5.0,R,R,S,3,0,-1.17,1.23,-0.04,2.26,,,,0,2,11.061893690198,-134.49895745567338,-5.259401901157627,-16.5279416390997,28.65729526053099,-16.246034356875423,3.4,1.55,2358.0,6.2,54.28,17,4,4-Seam Fastball,227.0
